UPM,NVIVI,NHOGA,DPTO,DPTO_NOMBRE,AREA,AREA_DESC,TOTAL,V23A1,TIENE_INTERNET,V23C1,V23C2,EDAD_JEFE,SEXO_JEFE_DESC,ANIOS_ESTUDIO_JEFE,NIVEL_EDUC_JEFE,CAT_OCUP_JEFE_DESC,IPCM,QUINTIL_ING,DECIL_ING,FACTOR
28391,66,1,15,Pdte. Hayes / Resto,1,Urbana,3,6,1,1.0,6.0,65,Mujer,7.0,2. Básica completa (6-9 años),Cuenta propia,1067296.70849297,2,3,43
28391,74,1,15,Pdte. Hayes / Resto,1,Urbana,2,1,1,1.0,6.0,72,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,2839552.19073275,4,8,51
28391,81,1,15,Pdte. Hayes / Resto,1,Urbana,1,6,1,6.0,1.0,49,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,2560768.67816091,4,8,80
28391,84,1,15,Pdte. Hayes / Resto,1,Urbana,4,6,1,1.0,6.0,35,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1301126.05747126,2,4,54
28391,85,1,15,Pdte. Hayes / Resto,1,Urbana,4,6,1,1.0,6.0,67,Mujer,7.0,2. Básica completa (6-9 años),Inactivo/No aplica,1734563.55747126,3,6,41
28401,2,1,15,Pdte. Hayes / Resto,6,Rural,1,1,1,6.0,1.0,36,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,4721114.84051723,5,10,44
28401,11,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,32,Mujer,13.0,4. Superior (13+ años),Empleado/a privado/a,2590660.91954023,4,8,25
28401,20,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,57,Mujer,15.0,4. Superior (13+ años),Empleado/a público/a,3033854.91499042,5,9,24
28401,27,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,51,Mujer,3.0,1. Básica incompleta (0-5 años),Empleador/a,717513.297413792,1,2,25
28401,39,1,15,Pdte. Hayes / Resto,6,Rural,9,1,1,1.0,6.0,77,Hombre,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1528097.08477011,3,5,24
28401,42,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,61,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,2889583.33333333,5,9,24
28401,45,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,59,Mujer,6.0,2. Básica completa (6-9 años),Empleado/a público/a,1901478.68773946,4,7,32
28401,60,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,54,Mujer,16.0,4. Superior (13+ años),Empleado/a público/a,8762246.28831416,5,10,19
28401,61,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,59,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1160038.01149425,2,4,23
28401,64,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,50,Mujer,6.0,2. Básica completa (6-9 años),Doméstico/a,2341558.90804597,4,8,20
28401,74,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,70,Mujer,7.0,2. Básica completa (6-9 años),Inactivo/No aplica,1461257.97389846,3,5,18
28407,5,1,15,Pdte. Hayes / Resto,6,Rural,7,6,1,1.0,6.0,34,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,884637.612000546,2,3,25
28407,7,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,60,Mujer,4.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1539824.08405172,3,6,25
28407,16,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,47,Hombre,1.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,3055651.34099616,5,9,29
28407,22,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,54,Mujer,5.0,1. Básica incompleta (0-5 años),Cuenta propia,727410.814176244,1,2,20
28407,26,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,35,Hombre,10.0,3. Media/Bachillerato (10-12 años),Empleador/a,996408.04597701,2,3,25
28407,33,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,52,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,3188505.74712643,5,9,26
28407,40,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,63,Hombre,13.0,4. Superior (13+ años),Cuenta propia,4982040.22988505,5,10,22
28407,45,1,15,Pdte. Hayes / Resto,6,Rural,7,6,1,1.0,6.0,44,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1090824.47454844,2,4,25
28407,65,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,26,Hombre,16.0,4. Superior (13+ años),Cuenta propia,3711619.97126436,5,9,26
28407,74,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,49,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,322649.496942636,1,1,30
28413,2,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,42,Hombre,7.0,2. Básica completa (6-9 años),Empleado/a privado/a,877485.388888889,2,3,53
28413,21,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,45,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,1760000.0,3,6,39
28413,29,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,25,Mujer,10.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,1023377.2,2,3,38
28413,44,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,24,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1833333.33333333,4,7,69
28413,48,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,36,Mujer,15.0,4. Superior (13+ años),Inactivo/No aplica,640000.0,1,1,49
28413,55,1,15,Pdte. Hayes / Resto,6,Rural,1,1,1,1.0,6.0,20,Hombre,14.0,4. Superior (13+ años),Inactivo/No aplica,1500000.0,3,5,37
28413,65,1,15,Pdte. Hayes / Resto,6,Rural,10,1,1,1.0,6.0,43,Mujer,9.0,2. Básica completa (6-9 años),Inactivo/No aplica,980000.0,2,3,33
28413,83,1,15,Pdte. Hayes / Resto,6,Rural,7,6,1,1.0,6.0,59,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a público/a,1195332.33333333,2,4,36
28413,86,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,30,Hombre,7.0,2. Básica completa (6-9 años),Cuenta propia,1471929.83333333,3,5,38
28418,10,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,28,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,1201798.25,2,4,47
28418,26,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,44,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1275731.0,2,4,40
28418,45,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,33,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1159064.33333333,2,4,37
28418,46,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,55,Mujer,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1775481.78475828,3,6,41
28418,74,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,27,Hombre,16.0,4. Superior (13+ años),Empleado/a privado/a,1666666.66666667,3,6,57
28418,82,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,35,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,575731.0,1,1,52
28418,83,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,53,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,337865.5,1,1,38
28423,1,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,44,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,7228123.91696581,5,10,28
28423,3,1,15,Pdte. Hayes / Resto,6,Rural,7,6,1,1.0,6.0,31,Hombre,8.0,2. Básica completa (6-9 años),Cuenta propia,1033319.61306533,2,3,24
28423,5,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,1.0,23,Mujer,10.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,3684063.17300791,5,9,38
28423,11,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,57,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,2379705.67121322,4,8,29
28423,35,1,15,Pdte. Hayes / Resto,6,Rural,8,6,0,,,53,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,678223.477416849,1,2,24
28423,38,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,29,Mujer,8.0,2. Básica completa (6-9 años),Cuenta propia,732282.770519265,1,2,24
28423,46,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,33,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2646188.06159369,4,8,27
28423,48,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,1.0,73,Hombre,1.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1620821.8473319,3,6,21
28423,60,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,40,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,531036.133046185,1,1,39
28423,63,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,46,Hombre,2.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1084396.93072506,2,4,26
28423,64,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,32,Mujer,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,2572957.59117015,4,8,36
28424,11,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,41,Mujer,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,737188.045465425,1,2,23
28424,15,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,19,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2031213.20890166,4,7,36
28424,22,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,53,Mujer,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1727062.42964825,3,6,31
28424,31,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,40,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,974307.111988517,2,3,29
28424,39,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,46,Mujer,16.0,4. Superior (13+ años),Empleado/a público/a,3403056.5526043,5,9,33
28424,42,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,45,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1979838.90420356,4,7,27
28424,53,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,43,Mujer,3.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1178335.24974077,2,4,26
28424,58,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,29,Hombre,10.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,3285786.07322327,5,9,38
28424,60,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,36,Hombre,16.0,4. Superior (13+ años),Empleado/a privado/a,1948219.08255564,4,7,33
28424,67,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,30,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2246429.20441494,4,8,24
28424,69,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,31,Hombre,10.0,3. Media/Bachillerato (10-12 años),Cuenta propia,981389.584493901,2,3,30
28424,73,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,41,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,458581.781048099,1,1,27
28430,3,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,62,Mujer,3.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,4650000.0,5,10,9
28430,4,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,69,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1288747.88888889,2,4,11
28430,5,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,46,Mujer,15.0,4. Superior (13+ años),Cuenta propia,1169143.86666667,2,4,12
28430,7,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,60,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,4166666.66666667,5,10,9
28430,9,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,42,Mujer,6.0,2. Básica completa (6-9 años),Doméstico/a,933333.333333333,2,3,12
28430,11,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,59,Hombre,8.0,2. Básica completa (6-9 años),Empleado/a privado/a,3548916.66666667,5,9,13
28430,22,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,44,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1780000.0,3,6,14
28430,33,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,44,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1296666.66666667,3,5,12
28430,40,1,15,Pdte. Hayes / Resto,6,Rural,2,1,1,1.0,6.0,51,Hombre,7.0,2. Básica completa (6-9 años),Doméstico/a,1900000.0,4,7,13
28430,43,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,87,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,2212577.0,4,8,8
28437,30,1,15,Pdte. Hayes / Resto,6,Rural,7,6,1,1.0,6.0,28,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,817570.045220964,1,2,55
28437,39,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,44,Hombre,14.0,4. Superior (13+ años),Empleado/a público/a,1596546.76258992,3,6,50
28437,56,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,43,Hombre,16.0,4. Superior (13+ años),Empleado/a público/a,1796115.10791366,3,6,50
28437,69,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,56,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,225050.110791366,1,1,47
28437,73,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,29,Mujer,10.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1502986.01007194,3,5,55
28437,81,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,33,Mujer,10.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,3871625.89928056,5,10,38
28437,85,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,34,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1862637.88968824,4,7,59
28442,6,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,55,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1827672.0351391,4,7,16
28442,8,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,68,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1099987.79892631,2,4,15
28442,9,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,56,Hombre,7.0,2. Básica completa (6-9 años),Cuenta propia,1827672.0351391,4,7,11
28442,12,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,52,Mujer,6.0,2. Básica completa (6-9 años),Familiar no remunerado,1235370.91264032,2,4,12
28442,13,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,80,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,2944582.72327966,5,9,15
28442,25,1,15,Pdte. Hayes / Resto,6,Rural,8,6,0,,,63,Hombre,6.0,2. Básica completa (6-9 años),Doméstico/a,977296.852122989,2,3,14
28442,27,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,75,Mujer,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1110243.16451801,2,4,9
28442,34,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,39,Hombre,6.0,2. Básica completa (6-9 años),Doméstico/a,1380907.75988287,3,5,18
28461,4,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,37,Mujer,5.0,1. Básica incompleta (0-5 años),Doméstico/a,532864.623988415,1,1,30
28461,8,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,41,Mujer,11.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1015373.35285505,2,3,32
28461,13,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,34,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1302385.55392875,3,5,33
28461,15,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,46,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1417461.20058566,3,5,37
28461,18,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,54,Hombre,5.0,1. Básica incompleta (0-5 años),Familiar no remunerado,311381.161542216,1,1,37
28461,21,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,19,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2030746.70571011,4,7,45
28461,23,1,15,Pdte. Hayes / Resto,6,Rural,7,6,0,,,40,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,768782.681447398,1,2,36
28461,25,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,27,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,710761.346998538,1,2,43
28461,30,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,58,Mujer,7.0,2. Básica completa (6-9 años),Cuenta propia,990440.296079391,2,3,41
28461,32,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,36,Mujer,11.0,3. Media/Bachillerato (10-12 años),Doméstico/a,1261601.3909224,2,4,39
28480,1,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,57,Mujer,3.0,1. Básica incompleta (0-5 años),Cuenta propia,1278723.65900383,2,4,40
28480,7,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,59,Mujer,9.0,2. Básica completa (6-9 años),Inactivo/No aplica,2969844.00143678,5,9,25
28480,9,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,36,Hombre,14.0,4. Superior (13+ años),Empleado/a público/a,2028237.98850574,4,7,28
28480,10,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,53,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,2047892.34195402,4,7,26
28480,12,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,38,Mujer,1.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,871857.040229883,2,3,33
28480,14,1,15,Pdte. Hayes / Resto,6,Rural,1,1,1,6.0,1.0,40,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,3387787.35632183,5,9,25
28480,25,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,51,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,2125670.49808429,4,7,42
28480,26,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,46,Mujer,13.0,4. Superior (13+ años),Doméstico/a,2547848.31417624,4,8,32
28480,27,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,83,Hombre,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1001043.05942688,2,3,36
28480,30,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,60,Hombre,8.0,2. Básica completa (6-9 años),Empleado/a privado/a,2477402.53831417,4,8,23
28480,38,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,51,Mujer,9.0,2. Básica completa (6-9 años),Inactivo/No aplica,2117367.09770115,4,7,37
28480,39,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,32,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1419881.46551724,3,5,43
28506,5,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,54,Hombre,14.0,4. Superior (13+ años),Cuenta propia,2753602.94117647,5,9,87
28506,9,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,37,Mujer,16.0,4. Superior (13+ años),Empleado/a público/a,1998911.76470588,4,7,94
28506,19,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,1.0,61,Mujer,4.0,1. Básica incompleta (0-5 años),Doméstico/a,2463279.20435061,4,8,76
28506,36,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,66,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a público/a,2738730.08578431,5,9,83
28506,52,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,40,Hombre,14.0,4. Superior (13+ años),Empleado/a privado/a,3102052.69607843,5,9,92
28506,64,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,27,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1484293.97058823,3,5,105
28506,69,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,44,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,1427794.11764706,3,5,116
28506,75,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,35,Mujer,13.0,4. Superior (13+ años),Empleado/a privado/a,3007363.08995098,5,9,89
28514,4,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,22,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1993516.34943876,4,7,33
28514,6,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,64,Mujer,4.0,1. Básica incompleta (0-5 años),Cuenta propia,1413061.24938995,3,5,16
28514,7,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,30,Mujer,16.0,4. Superior (13+ años),Inactivo/No aplica,1129602.85505125,2,4,29
28514,13,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,34,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,863067.349926796,1,2,27
28514,14,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,34,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2843045.38799415,5,9,26
28514,15,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,79,Mujer,1.0,1. Básica incompleta (0-5 años),Doméstico/a,2071361.63982431,4,7,11
28514,17,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,64,Mujer,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1268878.23328453,2,4,21
28514,18,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,84,Hombre,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1401215.22693997,3,5,27
28514,19,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,49,Mujer,12.0,3. Media/Bachillerato (10-12 años),Doméstico/a,1252293.80185457,2,4,28
28514,21,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,69,Hombre,14.0,4. Superior (13+ años),Empleado/a privado/a,3167761.7862372,5,9,21
28514,22,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,35,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2206744.75353832,4,8,29
28514,24,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,41,Hombre,8.0,2. Básica completa (6-9 años),Cuenta propia,1060049.78038068,2,3,27
28532,21,1,15,Pdte. Hayes / Resto,6,Rural,5,1,1,1.0,6.0,39,Mujer,6.0,2. Básica completa (6-9 años),Doméstico/a,2314440.44278536,4,8,220
28532,48,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,23,Mujer,7.0,2. Básica completa (6-9 años),Inactivo/No aplica,602091.224694905,1,1,299
28532,50,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,34,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1659487.91576933,3,6,187
28532,59,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,75,Hombre,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1190839.36798278,2,4,170
28532,68,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,35,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1294400.57430008,3,5,230
28532,70,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,44,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a público/a,1414868.77626227,3,5,243
28532,71,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,32,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1371112.42928931,3,5,244
28532,73,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,38,Hombre,3.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1593108.39913856,3,6,333
28532,75,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,25,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1825436.70734626,4,7,215
28532,82,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,36,Mujer,11.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,913455.631969374,2,3,234
28532,87,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,31,Mujer,14.0,4. Superior (13+ años),Empleado/a privado/a,1768408.34075138,3,6,175
28532,113,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,70,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,3285786.07322327,5,9,163
28546,4,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,6.0,62,Mujer,3.0,1. Básica incompleta (0-5 años),Cuenta propia,2794924.56896551,5,9,33
28546,8,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,21,Mujer,8.0,2. Básica completa (6-9 años),Inactivo/No aplica,747306.034482757,1,2,37
28546,12,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,26,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1284706.09578544,2,4,27
28546,13,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,31,Mujer,5.0,1. Básica incompleta (0-5 años),Doméstico/a,1001594.15402299,2,3,39
28546,19,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,56,Mujer,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,872598.491828328,2,3,21
28546,20,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,44,Hombre,8.0,2. Básica completa (6-9 años),Cuenta propia,1367877.9010379,3,5,41
28546,26,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,75,Hombre,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1095627.36997126,2,4,23
28546,31,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,78,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,2055589.79885057,4,7,27
28546,32,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,69,Hombre,1.0,1. Básica incompleta (0-5 años),Cuenta propia,2265333.69252873,4,8,39
