UPM;NVIVI;NHOGA;AÑO;DPTO;AREA;HOMBRES;MUJERES;TOTAL;V01;V02A;V02B;V03;V04;V05;V06;V07;V07A;V08;V09;V10;V11A;V11B;V12;V13;V14A;V14B;V15;V16;V17;V18;V19;V20;V21;V21G;V23A1;V23A2;V23B;V23C1;V23C2;V2401;V2402;V2403;V2404;V2404A;V2404B;V2405;V2406;V2407;V2408;V2409;V2410;V2411;V2412;V2413;V2414;THOGAV;FACTOR;POBREZAI;POBNOPOI
3612;7;1;2025;2;6;1;1;2;1;3;3;4;4;4;3;1;2;3;2;1;6;1;1;2;1;4;4;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;6;6;6;1;6;1;6;6;1;6;2;61;3;0
3612;12;1;2025;2;6;1;1;2;1;2;2;4;4;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;2;63;2;1
3612;13;1;2025;2;6;1;1;2;1;7;6;4;4;4;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;500000; ;1;242000;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;2;50;3;0
3612;14;1;2025;2;6;2;3;5;1;2;1;3;1;3;2;1;2;2;2;1;6;1;1;7;1;1;1;1;3; ;200000; ;6; ;6;6;6; ; ;1;6;1;6;6;6;1;6;6;6;6;6;6;6;6;6;2;50;1;1
3612;17;1;2025;2;6;1;1;2;1;5;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;6;2;52;3;0
3612;23;1;2025;2;6;1;3;4;1;2;2;3;3;4;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;450000; ;6; ;6;6;6; ; ;6;6;1;6;6;6;1;6;6;6;6;6;6;1;6;1;2;74;1;1
3612;26;1;2025;2;6;2;1;3;1;3;3;3;3;4;3;1;2;3;2;1;6;1;1;7;1;4;1;1;1; ;700000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;1;6;6;6;6;6;6;6;6;6;2;59;3;0
3612;28;1;2025;2;6;2;1;3;1;4;3;4;4;4;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;1;6;1;6;6;1;6;1;6;6;6;1;2;54;3;0
3612;39;1;2025;2;6;1;0;1;1;1;1;4;4;4;2;1;2;2;1;1;6;1;1;2;6;4;1;1;1; ;500000; ;6; ;6;6;1;6;1;6;1;6;6;1;6;1;6;6;6;6;1;6;6;6;1;1;85;3;0
3627;5;1;2025;2;1;1;0;1;1;2;1;4;1;4;2;1;2;2;2;1;6;1;1;6;6;7;1;6; ; ;300000; ;6; ;6;6;1;6;1;1;6;1;6;6;6;1;6;6;6;6;6;6;1;6;1;1;181;3;0
3627;21;1;2025;2;1;1;2;3;1;3;2;4;3;3;2;1;2;2;2;1;6;1;1;2;6;4;1;6; ; ;500000; ;6; ;6;6;1;1;6;6;1;1;6;1;6;1;6;6;1;6;6;6;6;6;1;2;146;3;0
3627;22;1;2025;2;1;1;1;2;1;4;3;4;5;1;3;6;2;3;2;1;6;1;1;2;1;4;1;1;1; ;800000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;3;167;3;0
3627;29;1;2025;2;1;2;2;4;1;4;3;4;4;4;2;6;1;2;1;1;6;1;1;7;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;6;1;1;6;6;6;1;6;6;6;6;6;6;6;6;1;4;146;2;1
3627;46;1;2025;2;1;1;2;3;1;4;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;1;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;193;3;0
3627;50;1;2025;2;1;2;3;5;1;4;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;1000000; ;6; ;6;6;1;1;6;6;6;1;6;1;6;1;6;6;1;6;6;6;1;6;1;4;119;2;1
3627;51;1;2025;2;1;0;1;1;1;2;1;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;6; ; ;600000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;6;6;6;1;6;6;6;6;6;6;1;99;3;0
3627;54;1;2025;2;1;1;2;3;1;3;1;4;4;4;6; ;2;6;2;1;6;1;1;3;1;1;2;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;4;90;3;0
3627;58;1;2025;2;1;1;2;3;1;1;1;4;4;4;2;1;5;2;5;1;6;6;1;7;6;3;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;1;6;1;6;6;6;6;1;6;6;6;6;6;1;3;218;2;1
3640;3;1;2025;2;1;2;2;4;1;1;1;4;4;3;2;1;2;2;2;1;6;1;1;3;6;4;1;6; ; ;300000; ;6; ;6;6;6; ; ;6;6;1;6;1;6;1;6;6;6;6;6;6;1;6;6;3;82;2;1
3640;4;1;2025;2;1;1;0;1;1;3;2;4;4;4;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;1000000; ;6; ;6;6;1;6;1;1;6;1;6;1;6;1;6;6;6;6;6;6;1;6;1;1;85;3;0
3640;5;1;2025;2;1;2;1;3;1;6;3;4;5;1;6; ;2;6;2;1;6;1;1;2;1;4;6;6; ; ;1200000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;1;1;6;1;3;108;3;0
3640;7;1;2025;2;1;2;1;3;1;4;3;4;5;4;6; ;2;6;2;1;6;1;1;7;1;3;2;6; ; ;700000; ;6; ;6;6;6; ; ;1;6;1;6;6;6;1;6;6;6;6;6;6;6;6;1;2;76;2;1
3640;8;1;2025;2;1;1;1;2;1;5;3;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;1;1;6;6;6;1;1;6;2;110;3;0
3640;11;1;2025;2;1;0;1;1;1;3;2;4;3;4;6; ;2;6;2;1;6;1;1;3;1;4;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;6;6;1;6;1;6;6;6;6;6;6;6;6;6;1;64;3;0
3640;15;1;2025;2;1;0;1;1;1;3;3;3;3;4;2;1;1;2;1;1;6;1;1;2;1;4;1;1;1; ;600000; ;6; ;6;6;6; ; ;6;6;1;6;1;6;1;6;6;6;6;6;6;6;6;6;1;36;3;0
3640;19;1;2025;2;1;1;2;3;1;2;2;4;5;4;2;6;2;2;2;1;6;1;1;2;1;4;2;1;4; ;200000; ;1;70000;6;6;1;1;6;1;1;1;6;1;6;1;6;6;1;6;6;6;1;6;1;3;77;2;1
3640;29;1;2025;2;1;0;3;3;1;5;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;1200000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;1;6;1;1;6;1;4;48;3;0
3640;44;1;2025;2;1;2;2;4;1;3;2;4;5;3;2;1;2;2;2;1;6;1;1;3;1;4;3;1;1; ;700000; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;1;6;1;1;1;6;6;4;77;3;0
3640;46;1;2025;2;1;0;2;2;1;2;2;3;3;4;6; ;2;6;2;1;6;1;1;3;1;4;1;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;6;6;6;3;76;3;0
3640;49;1;2025;2;1;1;3;4;1;3;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;6;1;1;1;2;89;3;0
3641;3;1;2025;2;6;0;1;1;1;6;4;4;5;3;6; ;2;6;2;1;6;1;1;2;1;2;3;1;1; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;1;6;1;1;6;6;1;1;1;6;1;93;3;0
3641;24;1;2025;2;6;1;0;1;1;2;1;4;5;4;5; ;2;5;2;1;6;1;1;2;6;7;3;1;1; ;2500000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;6;6;6;1;6;6;6;1;6;1;1;148;3;0
3641;27;1;2025;2;6;1;1;2;1;6;4;4;5;4;5; ;2;5;2;1;6;1;1;2;1;2;3;1;1; ;2000000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;1;1;6;1;1;1;1;1;2;106;3;0
3641;49;1;2025;2;6;1;1;2;1;5;4;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;3;1;1; ;1500000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;1;1;6;1;1;1;1;1;2;138;3;0
3641;58;1;2025;2;6;1;0;1;1;2;1;4;5;4;5; ;2;5;2;1;6;1;1;2;1;4;2;4; ;500000; ; ;6; ;6;6;1;1;6;6;1;1;6;1;6;1;6;6;1;6;6;1;1;6;1;1;196;3;0
3641;64;1;2025;2;6;1;0;1;1;3;1;4;5;4;4;1;2;4;2;1;6;1;1;2;1;2;3;2;2; ;1000000; ;6; ;1;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;6;1;6;1;1;162;3;0
3657;8;1;2025;2;6;2;1;3;1;3;2;4;3;4;3;1;2;3;2;1;6;1;1;2;1;1;1;6; ; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;1;6;6;6;6;1;6;1;6;1;2;163;2;1
3657;17;1;2025;2;6;1;1;2;1;7;3;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;3;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;1;1;6;1;2;174;3;0
3657;18;1;2025;2;6;1;1;2;1;4;2;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;3;1;1; ;1000000; ;1;500000;1;6;1;1;6;1;1;1;1;1;6;1;6;1;1;6;1;1;1;1;1;2;175;3;0
3657;48;1;2025;2;6;1;1;2;1;3;1;4;3;4;5; ;2;5;2;1;6;1;1;2;1;2;1;6; ; ;400000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;2;228;3;0
3657;49;1;2025;2;6;1;0;1;1;3;1;4;5;1;6; ;2;6;2;1;6;1;1;2;1;1;1;4; ;200000; ; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;1;1;1;1;1;1;177;3;0
3678;5;1;2025;2;6;2;2;4;1;3;2;3;4;3;6; ;2;6;2;1;6;1;1;2;1;1;1;6; ; ;300000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;1;6;6;6;1;2;81;2;1
3678;12;1;2025;2;6;3;2;5;1;4;3;4;1;4;3;1;2;3;2;1;6;1;1;6;1;1;1;1;1; ;200000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;1;6;6;6;1;4;72;3;0
3678;17;1;2025;2;6;3;1;4;1;2;2;4;1;4;3;1;1;3;1;1;6;1;1;5;6;1;1;1;1; ;50000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;6;6;6;6;1;2;66;3;0
3678;18;1;2025;2;6;1;3;4;1;4;3;3;1;4;3;1;2;3;2;1;6;1;1;6;1;1;5;1;1; ;500000; ;6; ;6;6;1;1;6;1;6;1;6;1;6;1;6;6;1;6;1;6;1;6;1;4;64;1;1
3678;21;1;2025;2;6;1;1;2;1;2;1;4;4;4;3;1;1;3;1;1;6;1;1;5;1;1;1;1;1; ;99999999999;25000000;6; ;6;6;6; ; ;1;1;1;6;1;6;1;6;6;6;6;6;6;6;6;1;2;54;2;1
3678;25;1;2025;2;6;1;1;2;1;2;2;4;4;4;3;1;2;3;2;1;6;1;1;7;1;4;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;6;6;6;6;6;1;6;6;6;1;2;77;3;0
3678;26;1;2025;2;6;1;1;2;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;3;1;4;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;1;1;1;6;1;6;6;1;6;1;1;1;6;6;2;75;3;0
3678;29;1;2025;2;6;3;1;4;1;4;3;4;4;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;300000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;2;92;3;0
3678;37;1;2025;2;6;2;1;3;1;3;1;4;4;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;2;113;3;0
3678;38;1;2025;2;6;1;1;2;1;2;1;3;1;4;3;1;1;3;1;1;6;1;1;6;1;1;1;1;1; ;200000; ;6; ;6;6;6; ; ;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;1;2;71;2;1
3698;6;1;2025;2;1;2;2;4;1;3;2;4;4;4;2;6;2;2;2;1;6;1;1;2;1;3;1;1;4; ;200000; ;1;320000;6;6;1;1;6;1;1;1;6;6;6;1;6;6;1;6;6;6;6;6;1;5;114;2;1
3698;10;1;2025;2;1;2;2;4;1;3;2;3;5;4;2;1;2;2;2;1;6;1;1;3;1;3;1;1;4; ;500000; ;6; ;6;6;1;1;6;6;1;1;6;6;6;1;6;6;1;6;6;6;6;6;6;3;126;2;1
3698;17;1;2025;2;1;3;3;6;1;3;3;4;4;4;2;1;2;2;2;1;6;1;1;6;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;4;154;1;1
3698;24;1;2025;2;1;2;1;3;1;1;1;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;1;1;6;6;1;6;6;1;6;6;6;6;6;1;5;113;2;1
3698;28;1;2025;2;1;2;2;4;1;3;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;147;3;0
3698;35;1;2025;2;1;1;3;4;1;2;1;4;4;1;2;1;2;2;2;1;6;1;1;2;1;3;1;1;4; ;250000; ;6; ;6;6;6; ; ;1;6;1;6;6;6;1;6;6;6;6;6;6;6;6;6;2;119;1;1
3698;49;1;2025;2;1;2;2;4;1;4;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;1;1;1;1;6;2;155;3;0
3698;56;1;2025;2;1;1;2;3;1;5;3;4;5;4;2;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;500000; ;1;250000;1;1;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;6;1;1;1;4;111;3;0
3698;57;1;2025;2;1;4;2;6;1;5;4;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;4;113;3;0
3698;58;1;2025;2;1;2;2;4;1;5;4;4;5;1;2;1;2;2;2;1;6;1;1;2;1;3;2;1;1; ;300000; ;6; ;6;6;1;1;6;6;6;1;1;6;6;1;6;6;1;6;6;6;6;6;1;5;104;3;0
3698;64;1;2025;2;1;4;2;6;1;2;2;4;4;1;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;1;6;1;2;130;3;0
3711;4;1;2025;2;6;2;2;4;1;2;2;4;5;4;5; ;2;5;2;1;6;1;1;2;1;4;5;6; ; ;500000; ;6; ;6;6;1;1;6;6;1;1;6;1;6;1;6;6;1;6;1;6;6;6;1;2;87;3;0
3711;20;1;2025;2;6;2;3;5;1;4;3;4;5;4;6; ;2;6;2;1;6;1;1;2;1;1;1;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;1;6;6;1;4;83;2;1
3711;21;1;2025;2;6;1;4;5;1;3;2;4;4;4;6; ;5;6;5;1;6;1;1;6;1;1;1;1;1; ;99999999999;99999999999;6; ;6;6;6; ; ;6;1;1;6;6;6;1;6;6;1;6;6;6;6;6;1;2;87;2;1
3711;22;1;2025;2;6;1;0;1;1;3;2;4;5;4;6; ;5;6;5;1;6;6;1;2;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;1;6;6;1;6;1;6;6;6;6;1;76;3;0
3711;24;1;2025;2;6;0;2;2;1;2;2;4;5;4;3;1;2;3;2;1;6;1;1;6;1;2;4;1;1; ;600000; ;6; ;6;6;6; ; ;6;6;1;1;6;6;1;6;6;1;6;6;1;1;6;6;3;62;3;0
3711;40;1;2025;2;6;2;0;2;1;2;2;4;4;3;3;1;1;3;1;1;6;1;1;6;1;4;4;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;1;6;1;6;6;6;6;6;6;6;6;6;6;6;4;126;3;0
3711;47;1;2025;2;6;1;0;1;1;2;1;4;4;3;7; ;4;6;4;1;6;1;1;6;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;6;6;6;6;6;1;87;3;0
3711;49;1;2025;2;6;3;2;5;1;2;2;3;1;3;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;200000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;1;6;1;6;1;4;80;1;1
3711;50;1;2025;2;6;2;2;4;1;2;1;4;4;4;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;1;6;6;6;1;6;6;6;6;6;6;6;6;1;2;82;3;0
3711;51;1;2025;2;6;1;1;2;1;3;1;3;1;4;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;6;6;6;6;6;6;6;1;6;6;2;76;3;0
3711;59;1;2025;2;6;1;1;2;1;3;2;5;5;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;2;83;3;0
3731;9;1;2025;2;6;1;2;3;1;3;2;3;5;4;3;1;2;3;2;1;6;1;1;3;1;2;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;1;6;6;6;6;1;6;1;6;1;3;81;3;0
3731;13;1;2025;2;6;2;3;5;1;3;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;4;1;1; ;600000; ;6; ;1;6;6; ; ;6;1;1;6;1;6;1;6;6;1;6;1;6;6;1;6;3;68;3;0
3731;20;1;2025;2;6;2;3;5;1;3;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;800000; ;6; ;1;6;1;1;6;6;1;1;6;1;6;1;6;6;1;6;1;1;1;1;1;2;82;3;0
3731;23;1;2025;2;6;1;0;1;1;2;2;3;1;4;3;1;1;3;1;1;6;1;1;7;6;4;1;3;3; ;300000; ;6; ;6;6;1;6;1;6;6;1;6;1;6;1;6;6;6;6;6;6;6;6;1;1;75;3;0
3731;26;1;2025;2;6;4;2;6;1;4;3;4;4;4;3;1;2;3;2;1;6;1;1;2;6;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;1;6;6;6;1;4;93;2;1
3731;29;1;2025;2;6;1;0;1;1;2;2;3;4;4;3;1;1;3;1;1;6;1;1;3;6;4;1;1;1; ;400000; ;6; ;6;6;6; ; ;1;6;1;6;1;6;1;6;6;6;6;6;6;6;6;6;1;87;3;0
3731;30;1;2025;2;6;0;1;1;1;4;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;700000; ;6; ;6;6;1;6;1;1;1;1;1;1;6;1;6;6;1;6;6;6;1;6;6;1;101;3;0
3731;32;1;2025;2;6;3;2;5;1;7;5;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;4;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;6;1;4;77;3;0
3731;35;1;2025;2;6;1;0;1;1;5;3;4;5;1;3;1;2;3;2;1;6;1;1;3;1;3;1;1;1; ;500000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;6;6;6;6;6;1;6;1;72;3;0
3731;50;1;2025;2;6;2;1;3;1;2;2;3;4;4;3;1;2;3;2;1;6;1;1;3;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;6;6;6;6;1;6;6;1;6;6;6;6;6;1;2;79;3;0
3731;59;1;2025;2;6;6;1;7;1;5;4;4;4;4;3;1;1;3;1;1;6;1;1;3;6;1;1;1;4; ;300000; ;6; ;6;6;1;1;6;6;1;1;6;1;6;1;6;6;6;6;1;6;1;6;1;2;91;3;0
3755;6;1;2025;2;6;1;1;2;1;3;2;4;5;4;5; ;2;5;2;1;6;1;1;2;1;4;1;1;1; ;99999999999;99999999999;6; ;6;6;6; ; ;6;6;1;6;1;6;1;6;1;1;6;6;1;1;1;6;2;88;3;0
3755;8;1;2025;2;6;5;2;7;1;9;3;4;5;4;5; ;2;5;2;1;6;1;1;2;1;4;4;1;1; ;1000000; ;6; ;6;6;6; ; ;6;6;1;1;1;6;1;6;6;1;6;6;6;6;1;1;2;124;3;0
3755;12;1;2025;2;6;2;5;7;1;5;3;4;4;4;5; ;2;5;2;1;6;1;1;2;1;4;1;1;1; ;1000000; ;6; ;6;6;6; ; ;6;6;1;1;1;6;1;6;6;1;6;6;6;6;1;1;2;120;3;0
3755;13;1;2025;2;6;2;3;5;1;7;4;4;5;4;5; ;2;5;2;1;6;1;1;2;1;2;4;1;1; ;1000000; ;6; ;6;6;1;1;6;6;6;1;1;1;6;1;6;1;1;6;6;1;6;1;6;2;120;3;0
3755;28;1;2025;2;6;1;1;2;1;3;2;4;5;4;5; ;2;5;2;1;6;1;1;2;1;4;1;1;1; ;1000000; ;6; ;6;6;1;1;6;1;6;1;6;1;6;1;6;1;1;6;6;6;1;1;6;2;107;3;0
3755;40;1;2025;2;6;2;4;6;1;8;4;4;5;4;6; ;2;6;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;6; ;1;1;1;1;6;6;6;1;1;1;6;1;6;1;1;6;6;1;1;1;1;2;109;3;0
3755;44;1;2025;2;6;2;2;4;1;5;2;4;4;4;5; ;2;5;2;1;6;1;1;2;1;2;6;1;1; ;1000000; ;6; ;6;6;6; ; ;6;6;1;1;1;6;1;6;6;1;6;6;6;1;1;1;2;110;3;0
3755;50;1;2025;2;6;2;1;3;1;4;2;4;5;4;5; ;2;5;2;1;6;1;1;2;1;4;4;1;1; ;1500000; ;6; ;6;6;1;1;6;6;6;1;1;1;6;1;6;6;1;6;6;6;1;1;1;2;119;3;0
3780;14;1;2025;2;1;0;2;2;1;2;1;4;4;4;6; ;2;11;7;1;6;1;1;2;1;7;2;6; ; ;500000; ;6; ;6;6;6; ; ;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;179;3;0
3780;28;1;2025;2;1;1;1;2;1;2;1;4;4;1;1;1;2;11;7;1;6;1;1;2;1;3;2;1;1; ;1000000; ;1;130000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;1;6;1;2;157;3;0
3780;29;1;2025;2;1;1;1;2;1;4;2;4;5;1;1;1;2;11;7;1;6;1;1;2;1;2;2;1;4; ;1000000; ;1;70000;1;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;1;1;6;1;3;162;3;0
3780;40;1;2025;2;1;1;1;2;3;1;1;4;5;4;1;1;2;1;2;1;6;1;1;2;6;4;2;4; ;400000; ; ;6; ;1;6;6; ; ;6;1;1;6;1;6;1;6;6;1;6;6;1;6;6;1;2;173;3;0
3780;45;1;2025;2;1;0;1;1;1;2;2;4;4;4;1;1;2;11;7;1;6;1;1;3;1;2;3;1;4; ;700000; ;1;80000;6;6;1;6;1;1;6;1;1;6;6;1;6;6;1;6;6;6;1;6;6;1;75;3;0
3780;48;1;2025;2;1;3;2;5;1;6;4;4;5;1;1;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;1;1;1;1;6;1;1;1;1;1;6;1;6;6;6;6;1;1;1;1;1;2;154;3;0
3780;70;1;2025;2;1;1;0;1;1;5;3;4;5;4;1;1;2;11;7;1;6;1;1;2;1;7;2;4; ;800000; ; ;6; ;6;6;1;6;1;1;1;1;6;1;6;1;6;6;1;6;1;1;6;1;6;1;145;3;0
3780;72;1;2025;2;1;1;3;4;1;2;2;4;4;4;3;1;2;3;2;1;6;1;1;2;6;4;2;1;1; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;6;6;1;2;154;3;0
3780;73;1;2025;2;1;0;1;1;3;1;1;4;5;4;3;1;2;11;7;1;6;1;1;2;6;4;2;4; ;500000; ; ;6; ;1;6;1;1;6;6;1;1;6;1;6;6;6;6;1;6;1;6;6;6;1;1;189;3;0
3780;76;1;2025;2;1;1;2;3;1;3;2;4;5;1;3;6;2;3;2;1;6;1;1;2;1;2;2;1;4; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;1;6;6;6;1;1;1;2;152;3;0
3792;2;1;2025;2;1;1;2;3;3;1;1;4;4;4;6; ;2;11;7;1;6;1;1;2;6;2;2;6; ; ;400000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;6;6;6;1;6;1;6;1;6;1;2;160;3;0
3792;9;1;2025;2;1;3;1;4;1;5;3;4;4;4;1;1;2;1;2;1;6;1;1;3;1;3;2;1;1; ;1000000; ;1;160000;6;6;6; ; ;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;1;2;130;2;1
3792;10;1;2025;2;1;2;2;4;1;5;3;4;4;1;1;6;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;350000;6;1;1;1;6;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;6;4;118;3;0
3792;29;1;2025;2;1;3;3;6;1;5;3;4;5;4;1;1;2;11;7;1;6;1;1;2;1;3;4;1;1; ;500000; ;1;150000;1;1;1;1;6;1;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;4;161;3;0
3792;47;1;2025;2;1;0;1;1;3;2;1;4;4;4;1;1;2;11;7;1;6;1;1;2;1;4;2;4; ;400000; ; ;6; ;6;6;1;1;1;6;6;1;6;1;6;1;6;6;1;6;6;6;6;6;1;1;119;3;0
3792;48;1;2025;2;1;1;2;3;3;1;1;4;5;4;6; ;2;6;2;1;6;1;1;2;6;4;2;4; ;300000; ; ;6; ;6;6;6; ; ;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;2;279;2;1
3792;60;1;2025;2;1;0;1;1;3;1;1;4;5;4;1;6;2;1;2;1;6;1;1;2;6;7;2;4; ;250000; ; ;6; ;6;6;1;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;165;3;0
3792;63;1;2025;2;1;1;2;3;1;3;2;4;4;4;1;1;2;11;7;1;6;1;6; ;1;4;2;1;1; ;400000; ;6; ;1;6;1;1;6;1;1;1;6;1;6;6;6;6;1;6;6;1;6;6;1;3;164;3;0
3792;69;1;2025;2;1;1;1;2;3;1;1;4;5;4;6; ;2;11;7;1;6;1;1;2;6;4;2;4; ;400000; ; ;6; ;6;6;1;1;6;6;1;1;6;1;6;1;6;6;6;6;6;6;1;6;1;2;153;3;0
